week_start,Store_ID,Zone,Category,forecast_units_reconciled
2026-01-19,18,West,Jackets,26.417415068731902
2026-01-19,6,West,Shirts,13.393548875968287
2026-01-19,5,West,Shirts,12.706075226904394
2026-01-19,7,West,Shirts,13.393548875968287
2026-01-19,9,West,Shirts,13.048373777345706
2026-01-19,1,West,Shirts,13.048373777345706
2026-01-19,18,West,Shirts,12.591975718908397
2026-01-19,5,West,Trousers,0.6029239937246056
2026-01-19,6,West,Trousers,0.6029239937246056
2026-01-19,7,West,Trousers,0.6029239937246056
2026-01-19,9,West,Trousers,0.6029239937246056
2026-01-19,1,West,Trousers,0.9415381956930987
2026-01-19,18,West,Trousers,0.6029239937246056
2026-01-26,2,East,Accessories,1.9242044609559728
2026-01-26,4,East,Accessories,1.9242044609559728
2026-01-26,17,East,Accessories,1.9242044609559728
2026-01-26,15,East,Accessories,2.707155951625144
2026-01-26,13,East,Accessories,1.9242044609559728
2026-01-26,2,East,Dresses,32.197108718764355
2026-01-26,4,East,Dresses,46.9704247301599
2026-01-26,17,East,Dresses,43.980602888941135
2026-01-26,15,East,Dresses,32.197108718764355
2026-01-26,13,East,Dresses,32.197108718764355
2026-01-26,2,East,Jackets,30.88176951449799
2026-01-26,4,East,Jackets,39.60914577064919
2026-01-26,17,East,Jackets,30.88176951449799
2026-01-26,15,East,Jackets,30.88176951449799
2026-01-26,13,East,Jackets,39.036876993484924
2026-01-26,2,East,Shirts,18.069928226485978
2026-01-26,4,East,Shirts,9.596191087423959
2026-01-26,15,East,Shirts,9.596191087423959
2026-01-26,17,East,Shirts,9.596191087423959
2026-01-26,13,East,Shirts,9.596191087423959
2026-01-26,2,East,Trousers,2.862751355245174
2026-01-26,4,East,Trousers,3.054838618681646
2026-01-26,15,East,Trousers,2.753096669474347
2026-01-26,17,East,Trousers,2.903871866142204
2026-01-26,13,East,Trousers,3.054838618681646
2026-01-26,3,North,Accessories,2.0557436243691822
2026-01-26,10,North,Accessories,1.1788881665307334
2026-01-26,16,North,Accessories,1.1788881665307334
2026-01-26,19,North,Accessories,1.1788881665307334
2026-01-26,11,North,Accessories,1.1788881665307334
2026-01-26,14,North,Accessories,1.1788881665307334
2026-01-26,3,North,Dresses,30.598200208334294
2026-01-26,10,North,Dresses,30.598200208334294
2026-01-26,16,North,Dresses,30.598200208334294
2026-01-26,19,North,Dresses,30.598200208334294
2026-01-26,11,North,Dresses,30.598200208334294
2026-01-26,14,North,Dresses,30.598200208334294
2026-01-26,3,North,Jackets,14.606845312749892
2026-01-26,10,North,Jackets,12.485081212592402
2026-01-26,16,North,Jackets,12.485081212592402
2026-01-26,19,North,Jackets,12.485081212592402
2026-01-26,11,North,Jackets,12.485081212592402
2026-01-26,14,North,Jackets,12.485081212592402
2026-01-26,3,North,Shirts,11.47500835317183
2026-01-26,16,North,Shirts,21.977647142182928
2026-01-26,19,North,Shirts,11.47500835317183
2026-01-26,10,North,Shirts,17.56911533211262
2026-01-26,11,North,Shirts,11.47500835317183
2026-01-26,14,North,Shirts,11.47500835317183
2026-01-26,10,North,Trousers,12.390694178118705
2026-01-26,19,North,Trousers,20.362273687980025
2026-01-26,3,North,Trousers,12.390694178118705
2026-01-26,16,North,Trousers,10.646790393350647
2026-01-26,11,North,Trousers,13.809970430999233
2026-01-26,14,North,Trousers,12.390694178118705
2026-01-26,8,South,Accessories,9.944038038789301
2026-01-26,12,South,Accessories,9.944038038789301
2026-01-26,20,South,Accessories,9.944038038789301
2026-01-26,20,South,Dresses,60.940774289407514
2026-01-26,8,South,Dresses,131.2531569617438
2026-01-26,12,South,Dresses,77.57822989786129
2026-01-26,20,South,Jackets,25.582843523572468
2026-01-26,8,South,Jackets,25.582843523572468
2026-01-26,12,South,Jackets,25.582843523572468
2026-01-26,20,South,Shirts,1.641795504512453
2026-01-26,8,South,Shirts,3.098581840689571
2026-01-26,12,South,Shirts,2.705191554950207
2026-01-26,8,South,Trousers,26.88423675996996
2026-01-26,12,South,Trousers,26.88423675996996
2026-01-26,20,South,Trousers,26.88423675996996
2026-01-26,6,West,Accessories,5.159850651963505
2026-01-26,7,West,Accessories,5.315558147540782
2026-01-26,9,West,Accessories,5.159850651963505
2026-01-26,5,West,Accessories,5.351776254402346
2026-01-26,1,West,Accessories,5.159850651963505
2026-01-26,18,West,Accessories,5.159850651963505
2026-01-26,6,West,Dresses,43.04783549423019
2026-01-26,7,West,Dresses,19.947065510800847
2026-01-26,9,West,Dresses,43.6672059811708
2026-01-26,1,West,Dresses,19.947065510800847
2026-01-26,5,West,Dresses,19.947065510800847
2026-01-26,18,West,Dresses,40.44647769544256
2026-01-26,6,West,Jackets,27.11037326279314
2026-01-26,7,West,Jackets,27.11037326279314
2026-01-26,9,West,Jackets,27.11037326279314
2026-01-26,5,West,Jackets,27.11037326279314
2026-01-26,1,West,Jackets,27.11037326279314
2026-01-26,18,West,Jackets,27.11037326279314
2026-01-26,6,West,Shirts,13.814147200289167
2026-01-26,5,West,Shirts,13.10508477983326
2026-01-26,7,West,Shirts,13.814147200289167
2026-01-26,9,West,Shirts,13.458132549773177
2026-01-26,1,West,Shirts,13.458132549773177
2026-01-26,18,West,Shirts,12.987402198947967
2026-01-26,5,West,Trousers,1.3158037376554605
2026-01-26,6,West,Trousers,1.3158037376554605
2026-01-26,7,West,Trousers,1.3158037376554605
2026-01-26,9,West,Trousers,1.3158037376554605
2026-01-26,1,West,Trousers,2.054785495241435
2026-01-26,18,West,Trousers,1.3158037376554605
2026-02-02,2,East,Accessories,1.5736341515634173
2026-02-02,4,East,Accessories,1.5736341515634173
2026-02-02,17,East,Accessories,1.5736341515634173
2026-02-02,15,East,Accessories,2.213939914144583
2026-02-02,13,East,Accessories,1.5736341515634173
2026-02-02,2,East,Dresses,32.21548036602986
2026-02-02,4,East,Dresses,46.99722602100222
2026-02-02,17,East,Dresses,44.0056981895738
2026-02-02,15,East,Dresses,32.21548036602986
2026-02-02,13,East,Dresses,32.21548036602986
2026-02-02,2,East,Jackets,29.185477188013834
2026-02-02,4,East,Jackets,37.43347089561324
2026-02-02,17,East,Jackets,29.185477188013834
2026-02-02,15,East,Jackets,29.185477188013834
2026-02-02,13,East,Jackets,36.89263604048943
2026-02-02,2,East,Shirts,18.168379490685275
2026-02-02,4,East,Shirts,9.648474479599816
2026-02-02,15,East,Shirts,9.648474479599816
2026-02-02,17,East,Shirts,9.648474479599816
2026-02-02,13,East,Shirts,9.648474479599816
2026-02-02,2,East,Trousers,3.713056896168249
2026-02-02,4,East,Trousers,3.962198665627928
2026-02-02,15,East,Trousers,3.5708321491770234
2026-02-02,17,East,Trousers,3.766391181131709
2026-02-02,13,East,Trousers,3.962198665627928
2026-02-02,3,North,Accessories,2.5352716746496
2026-02-02,10,North,Accessories,1.453878655273515
2026-02-02,16,North,Accessories,1.453878655273515
2026-02-02,19,North,Accessories,1.453878655273515
2026-02-02,11,North,Accessories,1.453878655273515
2026-02-02,14,North,Accessories,1.453878655273515
2026-02-02,3,North,Dresses,30.76564586204543
2026-02-02,10,North,Dresses,30.76564586204543
2026-02-02,16,North,Dresses,30.76564586204543
2026-02-02,19,North,Dresses,30.76564586204543
2026-02-02,11,North,Dresses,30.76564586204543
2026-02-02,14,North,Dresses,30.76564586204543
2026-02-02,3,North,Jackets,14.240736349514425
2026-02-02,10,North,Jackets,12.172152579421828
2026-02-02,16,North,Jackets,12.172152579421828
2026-02-02,19,North,Jackets,12.172152579421828
2026-02-02,11,North,Jackets,12.172152579421828
2026-02-02,14,North,Jackets,12.172152579421828
2026-02-02,3,North,Shirts,11.471854595040991
2026-02-02,16,North,Shirts,21.971606869161935
2026-02-02,19,North,Shirts,11.471854595040991
2026-02-02,10,North,Shirts,17.564286687232812
2026-02-02,11,North,Shirts,11.471854595040991
2026-02-02,14,North,Shirts,11.471854595040991
2026-02-02,10,North,Trousers,12.416158016706742
2026-02-02,19,North,Trousers,20.404119741399033
2026-02-02,3,North,Trousers,12.416158016706742
2026-02-02,16,North,Trousers,10.668670374258877
2026-02-02,11,North,Trousers,13.838350992483957
2026-02-02,14,North,Trousers,12.416158016706742
2026-02-02,8,South,Accessories,9.695184819149924
2026-02-02,12,South,Accessories,9.695184819149924
2026-02-02,20,South,Accessories,9.695184819149924
2026-02-02,20,South,Dresses,67.71887648410875
2026-02-02,8,South,Dresses,145.85171304570375
2026-02-02,12,South,Dresses,86.20682342105071
2026-02-02,20,South,Jackets,26.448788893091464
2026-02-02,8,South,Jackets,26.448788893091464
2026-02-02,12,South,Jackets,26.448788893091464
2026-02-02,20,South,Shirts,1.4174029674123456
2026-02-02,8,South,Shirts,2.6750829099557283
2026-02-02,12,South,Shirts,2.335459274231529
2026-02-02,8,South,Trousers,28.414741386226268
2026-02-02,12,South,Trousers,28.414741386226268
2026-02-02,20,South,Trousers,28.414741386226268
2026-02-02,6,West,Accessories,4.795281593366249
2026-02-02,7,West,Accessories,4.939987581553472
2026-02-02,9,West,Accessories,4.795281593366249
2026-02-02,5,West,Accessories,4.97364669940289
2026-02-02,1,West,Accessories,4.795281593366249
2026-02-02,18,West,Accessories,4.795281593366249
2026-02-02,6,West,Dresses,44.98006244784143
2026-02-02,7,West,Dresses,20.842401064445227
2026-02-02,9,West,Dresses,45.627233736736386
2026-02-02,1,West,Dresses,20.842401064445227
2026-02-02,5,West,Dresses,20.842401064445227
2026-02-02,18,West,Dresses,42.261941202132576
2026-02-02,6,West,Jackets,28.95971926268486
2026-02-02,7,West,Jackets,28.95971926268486
2026-02-02,9,West,Jackets,28.95971926268486
2026-02-02,5,West,Jackets,28.95971926268486
2026-02-02,1,West,Jackets,28.95971926268486
2026-02-02,18,West,Jackets,28.95971926268486
2026-02-02,6,West,Shirts,14.596202417213654
2026-02-02,5,West,Shirts,13.846998107649238
2026-02-02,7,West,Shirts,14.596202417213654
2026-02-02,9,West,Shirts,14.22003284068589
2026-02-02,1,West,Shirts,14.22003284068589
2026-02-02,18,West,Shirts,13.722653206246571
2026-02-02,5,West,Trousers,1.7502331354109393
2026-02-02,6,West,Trousers,1.7502331354109393
2026-02-02,7,West,Trousers,1.7502331354109393
2026-02-02,9,West,Trousers,1.7502331354109393
2026-02-02,1,West,Trousers,2.733199151981001
2026-02-02,18,West,Trousers,1.7502331354109393
2026-02-09,2,East,Accessories,1.844766887276652
2026-02-09,4,East,Accessories,1.844766887276652
2026-02-09,17,East,Accessories,1.844766887276652
2026-02-09,15,East,Accessories,2.5953955307695593
2026-02-09,13,East,Accessories,1.844766887276652
2026-02-09,2,East,Dresses,33.12209548366295
2026-02-09,4,East,Dresses,48.31983226847538
2026-02-09,17,East,Dresses,45.24411620437193
2026-02-09,15,East,Dresses,33.12209548366295
2026-02-09,13,East,Dresses,33.12209548366295
2026-02-09,2,East,Jackets,26.339139967188412
2026-02-09,4,East,Jackets,33.782741430801636
2026-02-09,17,East,Jackets,26.339139967188412
2026-02-09,15,East,Jackets,26.339139967188412
2026-02-09,13,East,Jackets,33.294651931477276
2026-02-09,2,East,Shirts,18.441776985902745
2026-02-09,4,East,Shirts,9.793664575213167
2026-02-09,15,East,Shirts,9.793664575213167
2026-02-09,17,East,Shirts,9.793664575213167
2026-02-09,13,East,Shirts,9.793664575213167
2026-02-09,2,East,Trousers,4.857027332347427
2026-02-09,4,East,Trousers,5.182928178397978
2026-02-09,15,East,Trousers,4.670983998568876
2026-02-09,17,East,Trousers,4.926793588847849
2026-02-09,13,East,Trousers,5.182928178397978
2026-02-09,3,North,Accessories,2.3386006997377247
2026-02-09,10,North,Accessories,1.341095581413895
2026-02-09,16,North,Accessories,1.341095581413895
2026-02-09,19,North,Accessories,1.341095581413895
2026-02-09,11,North,Accessories,1.341095581413895
2026-02-09,14,North,Accessories,1.341095581413895
2026-02-09,3,North,Dresses,30.67151054820772
2026-02-09,10,North,Dresses,30.67151054820772
2026-02-09,16,North,Dresses,30.67151054820772
2026-02-09,19,North,Dresses,30.67151054820772
2026-02-09,11,North,Dresses,30.67151054820772
2026-02-09,14,North,Dresses,30.67151054820772
2026-02-09,3,North,Jackets,14.16642352232925
2026-02-09,10,North,Jackets,12.108634299965935
2026-02-09,16,North,Jackets,12.108634299965935
2026-02-09,19,North,Jackets,12.108634299965935
2026-02-09,11,North,Jackets,12.108634299965935
2026-02-09,14,North,Jackets,12.108634299965935
2026-02-09,3,North,Shirts,11.473126833554229
2026-02-09,16,North,Shirts,21.974043539207315
2026-02-09,19,North,Shirts,11.473126833554229
2026-02-09,10,North,Shirts,17.56623458169015
2026-02-09,11,North,Shirts,11.473126833554229
2026-02-09,14,North,Shirts,11.473126833554229
2026-02-09,10,North,Trousers,12.456656874811701
2026-02-09,19,North,Trousers,20.47067362618784
2026-02-09,3,North,Trousers,12.456656874811701
2026-02-09,16,North,Trousers,10.703469300551077
2026-02-09,11,North,Trousers,13.883488740609998
2026-02-09,14,North,Trousers,12.456656874811701
2026-02-09,8,South,Accessories,9.323840615845212
2026-02-09,12,South,Accessories,9.323840615845212
2026-02-09,20,South,Accessories,9.323840615845212
2026-02-09,20,South,Dresses,72.59782885140615
2026-02-09,8,South,Dresses,156.3599139726005
2026-02-09,12,South,Dresses,92.41777976061765
2026-02-09,20,South,Jackets,26.555116932904017
2026-02-09,8,South,Jackets,26.555116932904017
2026-02-09,12,South,Jackets,26.555116932904017
2026-02-09,20,South,Shirts,1.5292553446661667
2026-02-09,8,South,Shirts,2.8861833448418444
2026-02-09,12,South,Shirts,2.519758783833363
2026-02-09,8,South,Trousers,29.083252597289395
2026-02-09,12,South,Trousers,29.083252597289395
2026-02-09,20,South,Trousers,29.083252597289395
2026-02-09,6,West,Accessories,4.616970529592294
2026-02-09,7,West,Accessories,4.756295670339021
2026-02-09,9,West,Accessories,4.616970529592294
2026-02-09,5,West,Accessories,4.78870318429562
2026-02-09,1,West,Accessories,4.616970529592294
2026-02-09,18,West,Accessories,4.616970529592294
2026-02-09,6,West,Dresses,44.123394867893026
2026-02-09,7,West,Dresses,20.44544720736917
2026-02-09,9,West,Dresses,44.75824045887431
2026-02-09,1,West,Dresses,20.44544720736917
2026-02-09,5,West,Dresses,20.44544720736917
2026-02-09,18,West,Dresses,41.45704158831956
2026-02-09,6,West,Jackets,28.476926667320512
2026-02-09,7,West,Jackets,28.476926667320512
2026-02-09,9,West,Jackets,28.476926667320512
2026-02-09,5,West,Jackets,28.476926667320512
2026-02-09,1,West,Jackets,28.476926667320512
2026-02-09,18,West,Jackets,28.476926667320512
2026-02-09,6,West,Shirts,15.122012225581674
2026-02-09,5,West,Shirts,14.345818774377513
2026-02-09,7,West,Shirts,15.122012225581674
2026-02-09,9,West,Shirts,14.7322916138398
2026-02-09,1,West,Shirts,14.7322916138398
2026-02-09,18,West,Shirts,14.216994504512474
2026-02-09,5,West,Trousers,1.5914903857039513
2026-02-09,6,West,Trousers,1.5914903857039513
2026-02-09,7,West,Trousers,1.5914903857039513
2026-02-09,9,West,Trousers,1.5914903857039513
2026-02-09,1,West,Trousers,2.4853032916501427
2026-02-09,18,West,Trousers,1.5914903857039513
2026-02-16,2,East,Accessories,1.674342380481096
2026-02-16,4,East,Accessories,1.674342380481096
2026-02-16,17,East,Accessories,1.674342380481096
2026-02-16,15,East,Accessories,2.3556259391092444
2026-02-16,13,East,Accessories,1.674342380481096
2026-02-16,2,East,Dresses,31.49361505803834
2026-02-16,4,East,Dresses,45.944140155109885
2026-02-16,17,East,Dresses,43.01964469864106
2026-02-16,15,East,Dresses,31.49361505803834
2026-02-16,13,East,Dresses,31.49361505803834
2026-02-16,2,East,Jackets,25.601474938885037
2026-02-16,4,East,Jackets,32.83660777022038
2026-02-16,17,East,Jackets,25.601474938885037
2026-02-16,15,East,Jackets,25.601474938885037
2026-02-16,13,East,Jackets,32.36218791063302
2026-02-16,2,East,Shirts,21.411251869370492
2026-02-16,4,East,Shirts,11.370629799086887
2026-02-16,15,East,Shirts,11.370629799086887
2026-02-16,17,East,Shirts,11.370629799086887
2026-02-16,13,East,Shirts,11.370629799086887
2026-02-16,2,East,Trousers,5.2233634331735175
2026-02-16,4,East,Trousers,5.573845002581946
2026-02-16,15,East,Trousers,5.023287979578136
2026-02-16,17,East,Trousers,5.298391735082945
2026-02-16,13,East,Trousers,5.573845002581946
2026-02-16,3,North,Accessories,2.4939590197337793
2026-02-16,10,North,Accessories,1.4301874714941303
2026-02-16,16,North,Accessories,1.4301874714941303
2026-02-16,19,North,Accessories,1.4301874714941303
2026-02-16,11,North,Accessories,1.4301874714941303
2026-02-16,14,North,Accessories,1.4301874714941303
2026-02-16,3,North,Dresses,30.68390448029946
2026-02-16,10,North,Dresses,30.68390448029946
2026-02-16,16,North,Dresses,30.68390448029946
2026-02-16,19,North,Dresses,30.68390448029946
2026-02-16,11,North,Dresses,30.68390448029946
2026-02-16,14,North,Dresses,30.68390448029946
2026-02-16,3,North,Jackets,14.210667522626379
2026-02-16,10,North,Jackets,12.14645149629083
2026-02-16,16,North,Jackets,12.14645149629083
2026-02-16,19,North,Jackets,12.14645149629083
2026-02-16,11,North,Jackets,12.14645149629083
2026-02-16,14,North,Jackets,12.14645149629083
2026-02-16,3,North,Shirts,11.492555683104552
2026-02-16,16,North,Shirts,22.011254875936103
2026-02-16,19,North,Shirts,11.492555683104552
2026-02-16,10,North,Shirts,17.59598163615966
2026-02-16,11,North,Shirts,11.492555683104552
2026-02-16,14,North,Shirts,11.492555683104552
2026-02-16,10,North,Trousers,12.498691395767862
2026-02-16,19,North,Trousers,20.53975114579638
2026-02-16,3,North,Trousers,12.498691395767862
2026-02-16,16,North,Trousers,10.739587755858889
2026-02-16,11,North,Trousers,13.930338052128873
2026-02-16,14,North,Trousers,12.498691395767862
2026-02-16,8,South,Accessories,9.307017341742641
2026-02-16,12,South,Accessories,9.307017341742641
2026-02-16,20,South,Accessories,9.307017341742641
2026-02-16,20,South,Dresses,77.12191584068324
2026-02-16,8,South,Dresses,166.10381215302422
2026-02-16,12,South,Dresses,98.17698883901404
2026-02-16,20,South,Jackets,25.193832379741625
2026-02-16,8,South,Jackets,25.193832379741625
2026-02-16,12,South,Jackets,25.193832379741625
2026-02-16,20,South,Shirts,1.5599286715636953
2026-02-16,8,South,Shirts,2.944073510490971
2026-02-16,12,South,Shirts,2.5702993198851187
2026-02-16,8,South,Trousers,29.41871870754028
2026-02-16,12,South,Trousers,29.41871870754028
2026-02-16,20,South,Trousers,29.41871870754028
2026-02-16,6,West,Accessories,4.533280890930036
2026-02-16,7,West,Accessories,4.670080550820664
2026-02-16,9,West,Accessories,4.533280890930036
2026-02-16,5,West,Accessories,4.701900629116674
2026-02-16,1,West,Accessories,4.533280890930036
2026-02-16,18,West,Accessories,4.533280890930036
2026-02-16,6,West,Dresses,43.98817410423579
2026-02-16,7,West,Dresses,20.382789993594674
2026-02-16,9,West,Dresses,44.621074144429926
2026-02-16,1,West,Dresses,20.382789993594674
2026-02-16,5,West,Dresses,20.382789993594674
2026-02-16,18,West,Dresses,41.32999214347683
2026-02-16,6,West,Jackets,28.56218177001324
2026-02-16,7,West,Jackets,28.56218177001324
2026-02-16,9,West,Jackets,28.56218177001324
2026-02-16,5,West,Jackets,28.56218177001324
2026-02-16,1,West,Jackets,28.56218177001324
2026-02-16,18,West,Jackets,28.56218177001324
2026-02-16,6,West,Shirts,15.58587920995457
2026-02-16,5,West,Shirts,14.78587606265117
2026-02-16,7,West,Shirts,15.58587920995457
2026-02-16,9,West,Shirts,15.184203937535273
2026-02-16,1,West,Shirts,15.184203937535273
2026-02-16,18,West,Shirts,14.653100114617583
2026-02-16,5,West,Trousers,1.516701860584888
2026-02-16,6,West,Trousers,1.516701860584888
2026-02-16,7,West,Trousers,1.516701860584888
2026-02-16,9,West,Trousers,1.516701860584888
2026-02-16,1,West,Trousers,2.3685120315044825
2026-02-16,18,West,Trousers,1.516701860584888
2026-02-23,2,East,Accessories,1.8582327427306382
2026-02-23,4,East,Accessories,1.8582327427306382
2026-02-23,17,East,Accessories,1.8582327427306382
2026-02-23,15,East,Accessories,2.61434059168989
2026-02-23,13,East,Accessories,1.8582327427306382
2026-02-23,2,East,Dresses,31.896890719746434
2026-02-23,4,East,Dresses,46.532454754387125
2026-02-23,17,East,Dresses,43.570511140944376
2026-02-23,15,East,Dresses,31.896890719746434
2026-02-23,13,East,Dresses,31.896890719746434
2026-02-23,2,East,Jackets,25.518258349049535
2026-02-23,4,East,Jackets,32.72987366498126
2026-02-23,17,East,Jackets,25.518258349049535
2026-02-23,15,East,Jackets,25.518258349049535
2026-02-23,13,East,Jackets,32.256995888534
2026-02-23,2,East,Shirts,23.813648944548714
2026-02-23,4,East,Shirts,12.646443466541717
2026-02-23,15,East,Shirts,12.646443466541717
2026-02-23,17,East,Shirts,12.646443466541717
2026-02-23,13,East,Shirts,12.646443466541717
2026-02-23,2,East,Trousers,5.845864549883022
2026-02-23,4,East,Trousers,6.238115215226308
2026-02-23,15,East,Trousers,5.621944844421441
2026-02-23,17,East,Trousers,5.929834447054004
2026-02-23,13,East,Trousers,6.238115215226308
2026-02-23,3,North,Accessories,2.3779401984783926
2026-02-23,10,North,Accessories,1.3636552376827331
2026-02-23,16,North,Accessories,1.3636552376827331
2026-02-23,19,North,Accessories,1.3636552376827331
2026-02-23,11,North,Accessories,1.3636552376827331
2026-02-23,14,North,Accessories,1.3636552376827331
2026-02-23,3,North,Dresses,30.836512507126486
2026-02-23,10,North,Dresses,30.836512507126486
2026-02-23,16,North,Dresses,30.836512507126486
2026-02-23,19,North,Dresses,30.836512507126486
2026-02-23,11,North,Dresses,30.836512507126486
2026-02-23,14,North,Dresses,30.836512507126486
2026-02-23,3,North,Jackets,14.236998550895636
2026-02-23,10,North,Jackets,12.168957726713206
2026-02-23,16,North,Jackets,12.168957726713206
2026-02-23,19,North,Jackets,12.168957726713206
2026-02-23,11,North,Jackets,12.168957726713206
2026-02-23,14,North,Jackets,12.168957726713206
2026-02-23,3,North,Shirts,11.50003601342697
2026-02-23,16,North,Shirts,22.025581668150387
2026-02-23,19,North,Shirts,11.50003601342697
2026-02-23,10,North,Shirts,17.607434593936418
2026-02-23,11,North,Shirts,11.50003601342697
2026-02-23,14,North,Shirts,11.50003601342697
2026-02-23,10,North,Trousers,12.545678835356988
2026-02-23,19,North,Trousers,20.616968054797397
2026-02-23,3,North,Trousers,12.545678835356988
2026-02-23,16,North,Trousers,10.779962041046968
2026-02-23,11,North,Trousers,13.98270760802511
2026-02-23,14,North,Trousers,12.545678835356988
2026-02-23,8,South,Accessories,9.87134285996248
2026-02-23,12,South,Accessories,9.87134285996248
2026-02-23,20,South,Accessories,9.87134285996248
2026-02-23,20,South,Dresses,81.94298544409709
2026-02-23,8,South,Dresses,176.48734621144126
2026-02-23,12,South,Dresses,104.31425982725351
2026-02-23,20,South,Jackets,25.663241769586225
2026-02-23,8,South,Jackets,25.663241769586225
2026-02-23,12,South,Jackets,25.663241769586225
2026-02-23,20,South,Shirts,1.613366492881167
2026-02-23,8,South,Shirts,3.0449274002021034
2026-02-23,12,South,Shirts,2.658348984137239
2026-02-23,8,South,Trousers,29.211886277329818
2026-02-23,12,South,Trousers,29.211886277329818
2026-02-23,20,South,Trousers,29.211886277329818
2026-02-23,6,West,Accessories,4.945618503532872
2026-02-23,7,West,Accessories,5.0948611702702715
2026-02-23,9,West,Accessories,4.945618503532872
2026-02-23,5,West,Accessories,5.129575535382626
2026-02-23,1,West,Accessories,4.945618503532872
2026-02-23,18,West,Accessories,4.945618503532872
2026-02-23,6,West,Dresses,44.38473101249294
2026-02-23,7,West,Dresses,20.56654247584959
2026-02-23,9,West,Dresses,45.02333669717645
2026-02-23,1,West,Dresses,20.56654247584959
2026-02-23,5,West,Dresses,20.56654247584959
2026-02-23,18,West,Dresses,41.702585328724126
2026-02-23,6,West,Jackets,28.974922960780454
2026-02-23,7,West,Jackets,28.974922960780454
2026-02-23,9,West,Jackets,28.974922960780454
2026-02-23,5,West,Jackets,28.974922960780454
2026-02-23,1,West,Jackets,28.974922960780454
2026-02-23,18,West,Jackets,28.974922960780454
2026-02-23,6,West,Shirts,16.123769142119247
2026-02-23,5,West,Shirts,15.296156795948212
2026-02-23,7,West,Shirts,16.123769142119247
2026-02-23,9,West,Shirts,15.708231508640726
2026-02-23,1,West,Shirts,15.708231508640726
2026-02-23,18,West,Shirts,15.158798568999282
2026-02-23,5,West,Trousers,1.6371589384031078
2026-02-23,6,West,Trousers,1.6371589384031078
2026-02-23,7,West,Trousers,1.6371589384031078
2026-02-23,9,West,Trousers,1.6371589384031078
2026-02-23,1,West,Trousers,2.5566202190834852
2026-02-23,18,West,Trousers,1.6371589384031078
2026-03-02,2,East,Accessories,1.743944097370817
2026-03-02,4,East,Accessories,1.743944097370817
2026-03-02,17,East,Accessories,1.743944097370817
2026-03-02,15,East,Accessories,2.4535483303855465
2026-03-02,13,East,Accessories,1.743944097370817
2026-03-02,2,East,Dresses,31.543680379442673
2026-03-02,4,East,Dresses,46.01717744026348
2026-03-02,17,East,Dresses,43.08803292065269
2026-03-02,15,East,Dresses,31.543680379442673
2026-03-02,13,East,Dresses,31.543680379442673
2026-03-02,2,East,Jackets,25.21781836900034
2026-03-02,4,East,Jackets,32.344527515709835
2026-03-02,17,East,Jackets,25.21781836900034
2026-03-02,15,East,Jackets,25.21781836900034
2026-03-02,13,East,Jackets,31.87721717994674
2026-03-02,2,East,Shirts,24.304114622738005
2026-03-02,4,East,Shirts,12.906909491128838
2026-03-02,15,East,Shirts,12.906909491128838
2026-03-02,17,East,Shirts,12.906909491128838
2026-03-02,13,East,Shirts,12.906909491128838
2026-03-02,2,East,Trousers,5.596236904486523
2026-03-02,4,East,Trousers,5.971737847156741
2026-03-02,15,East,Trousers,5.381878923959771
2026-03-02,17,East,Trousers,5.676621154481434
2026-03-02,13,East,Trousers,5.971737847156741
2026-03-02,3,North,Accessories,2.5815861065422085
2026-03-02,10,North,Accessories,1.4804381615517086
2026-03-02,16,North,Accessories,1.4804381615517086
2026-03-02,19,North,Accessories,1.4804381615517086
2026-03-02,11,North,Accessories,1.4804381615517086
2026-03-02,14,North,Accessories,1.4804381615517086
2026-03-02,3,North,Dresses,30.601502546225465
2026-03-02,10,North,Dresses,30.601502546225465
2026-03-02,16,North,Dresses,30.601502546225465
2026-03-02,19,North,Dresses,30.601502546225465
2026-03-02,11,North,Dresses,30.601502546225465
2026-03-02,14,North,Dresses,30.601502546225465
2026-03-02,3,North,Jackets,14.178350382430976
2026-03-02,10,North,Jackets,12.118828685803054
2026-03-02,16,North,Jackets,12.118828685803054
2026-03-02,19,North,Jackets,12.118828685803054
2026-03-02,11,North,Jackets,12.118828685803054
2026-03-02,14,North,Jackets,12.118828685803054
2026-03-02,3,North,Shirts,11.465153976862322
2026-03-02,16,North,Shirts,21.958773429966694
2026-03-02,19,North,Shirts,11.465153976862322
2026-03-02,10,North,Shirts,17.554027528376082
2026-03-02,11,North,Shirts,11.465153976862322
2026-03-02,14,North,Shirts,11.465153976862322
2026-03-02,10,North,Trousers,12.498691395767862
2026-03-02,19,North,Trousers,20.53975114579638
2026-03-02,3,North,Trousers,12.498691395767862
2026-03-02,16,North,Trousers,10.739587755858889
2026-03-02,11,North,Trousers,13.930338052128873
2026-03-02,14,North,Trousers,12.498691395767862
2026-03-02,8,South,Accessories,9.46063796384145
2026-03-02,12,South,Accessories,9.46063796384145
2026-03-02,20,South,Accessories,9.46063796384145
2026-03-02,20,South,Dresses,90.18580934204113
2026-03-02,8,South,Dresses,194.2405938769031
2026-03-02,12,South,Dresses,114.80745908208208
2026-03-02,20,South,Jackets,26.58599908432392
2026-03-02,8,South,Jackets,26.58599908432392
2026-03-02,12,South,Jackets,26.58599908432392
2026-03-02,20,South,Shirts,1.6352520510484805
